Melanin,Haemoglobin,Thickness_cm,BloodOxygenation,MelaninTypeRatio
8.794877099525080788e-02,2.469319618907753200e-02,1.167285780574259940e-02,9.040025314820775426e-01,6.658656792944583902e-01
2.949711483733538642e-01,1.581406515808879976e-01,1.003401222537904022e-02,9.893873183285964990e-01,7.370269864804019910e-01
2.365115905411384056e-01,1.103324887766876095e-01,7.804133353424336228e-03,9.659845589599194149e-01,6.835092782509888387e-01
4.062032266507765166e-01,2.657881483422944863e-02,1.912288672615839596e-02,9.457500790871327112e-01,6.822707407647287114e-01
1.894477145167010046e-01,7.857567218888937555e-03,8.365654319888464821e-03,9.303558099010116322e-01,7.423105980355344524e-01
1.161923548374836357e-01,4.562263530756625191e-02,1.084252782376289234e-02,9.311024142448718344e-01,6.685799246247519090e-01
6.032512364097195046e-02,5.290133680434394581e-02,1.173817529233034743e-02,9.303398124476399689e-01,7.204668501504464251e-01
3.007138009665855094e-01,3.828392885353755926e-03,1.408733593959340252e-02,9.131025852745152660e-01,6.883732601394320083e-01
4.188930265426697996e-01,4.400201712910148388e-02,1.905137399100133994e-02,9.463809538029077650e-01,7.780883708866036530e-01
1.315947757512994643e-02,1.479254684535275532e-01,1.355890269307410967e-02,9.453486354134068570e-01,7.331741348552198723e-01
3.186510571998164010e-01,1.712313042377637540e-01,2.242187242870967087e-02,9.411936659290067730e-01,6.822663246892423095e-01
3.986531255380970085e-01,1.797489301241738668e-01,1.859571293240368933e-02,9.703094237484618523e-01,7.889698479082708493e-01
3.308127818353286814e-02,7.859289249606514483e-02,2.176973432260360247e-02,9.419814862678417278e-01,7.734344795610128553e-01
4.826294935053112439e-02,6.456333145480797064e-02,1.932707922661881447e-02,9.089003716833621294e-01,6.897938345548870753e-01
2.978495952349249909e-01,1.999723087933696353e-01,7.972635996741993247e-03,9.852059622313688036e-01,7.941576361706168541e-01
2.789762882592932147e-01,1.540987497333961842e-01,2.455854603728180319e-02,9.425100865147265639e-01,6.901608375713069732e-01
3.052696117066940398e-02,1.079330641006033265e-01,2.073172531536731159e-02,9.655285654285929997e-01,6.938964683070465433e-01
3.589673606728461253e-01,5.169951510518992766e-02,1.645443537268025114e-02,9.929896354690286309e-01,7.078945031457166692e-01
2.255488307254588376e-01,6.493978512413584037e-02,8.304618814762524531e-03,9.767415102865805165e-01,6.747207830681851704e-01
3.901876731614067895e-01,1.035575054170480569e-01,8.453612971579489710e-03,9.538798871178203465e-01,7.530524208069152570e-01
3.776580879458701911e-01,1.088745010383593836e-01,1.728662349720283195e-02,9.545022257175791447e-01,7.336005988741690631e-01
3.495658329225210803e-01,3.722050210461886385e-03,1.332394266004022568e-02,9.849531037091406871e-01,7.841693722327884863e-01
2.223206264888567263e-01,1.919206169690234332e-01,1.851719001030291412e-02,9.823632293090805989e-01,6.861312838469799669e-01
1.089838653105064392e-01,1.155456432229611530e-01,1.244855449799405281e-02,9.178652732127423608e-01,6.755346329898799240e-01
2.180634911778758511e-01,1.182424906374175411e-01,1.525690342913189890e-02,9.626501081518437086e-01,7.037935089019294876e-01
4.424808107696364540e-02,4.308275561701002676e-02,8.759160759279242120e-03,9.865715658435111335e-01,6.719163025262133715e-01
2.836449976950998209e-01,1.532324485814483273e-01,8.104022885876532509e-03,9.803307427009062547e-01,7.919226542249915290e-01
5.847622704924427400e-02,1.477156394982767074e-01,6.512895273969812431e-03,9.124716016312293121e-01,7.576170045304113643e-01
2.202932009128102109e-01,1.993643670754804975e-02,2.139278609797104838e-02,9.435692822336676500e-01,7.694287481973745013e-01
2.432986691756482828e-02,1.194038800797241340e-01,1.610772503159322439e-02,9.518233104609402639e-01,7.622065435058132943e-01
1.294908583278230885e-01,1.319805553206460924e-01,2.394282079813324707e-02,9.257809554552837161e-01,6.864228762159030328e-01
1.005625176273389765e-01,1.672780667402015975e-01,1.998972562718656296e-02,9.679499385550415225e-01,6.710984957030354803e-01
2.669935318233066512e-01,4.201214460462442818e-02,2.037526320498988033e-02,9.476226492561329318e-01,7.144150374514173230e-01
3.385314994576562597e-01,1.756493245644747681e-01,1.518116868394030899e-02,9.297508708652966192e-01,7.743528682661722229e-01
2.558296749788571342e-02,9.283473326981153684e-02,2.130907873051301332e-02,9.336864525634113177e-01,6.995772992901152509e-01
3.657717009316598378e-01,2.020820024182331393e-02,2.384126890627633749e-02,9.856668355006645843e-01,6.514344413342472162e-01
3.702693411355253428e-01,2.201862308066431309e-02,1.943480504670875436e-02,9.866199805484254792e-01,7.490091053182206249e-01
1.478334328695617705e-01,4.036308628096074713e-02,7.111778817740026758e-03,9.812375657412837349e-01,6.800094606279746268e-01
2.837127443012681938e-01,5.726739049107639618e-02,1.802039718507012639e-02,9.913868821182936220e-01,7.314252743587460470e-01
1.737209906007798343e-01,9.978475508750013490e-02,7.408664244821838718e-03,9.952306508681458830e-01,6.522320075038428033e-01
6.714788845935192041e-02,1.500014883511674169e-01,6.544448448373357125e-03,9.491827910779908617e-01,7.263274783432366322e-01
2.277961775635743424e-01,3.815845450186702847e-02,1.885800810231876012e-02,9.096703622349667784e-01,7.090412728650814511e-01
3.804830036118496406e-02,1.985377071054077736e-01,2.169570863848077277e-02,9.800071007309788529e-01,7.820617980474050546e-01
3.778645546648787823e-01,3.314286442229220919e-02,8.176829814587331657e-03,9.633431928406628320e-01,7.582720699166045630e-01
3.975203067867220663e-01,1.202762155767073543e-01,6.482972159320895059e-03,9.380517190229601399e-01,6.554042232354343467e-01
3.534720357778921573e-01,1.858591467383966522e-01,2.273045788384087801e-02,9.975533152623887734e-01,7.684283594958241093e-01
2.423245638043148020e-01,1.666689771524886010e-01,7.644186739817378229e-03,9.338685202703637112e-01,7.686841181563491832e-01
2.402097955928201856e-01,1.299299511309688349e-01,5.701721874874743703e-03,9.907633978666101626e-01,7.495114322499673021e-01
4.233965645617988605e-01,1.433831063613888179e-01,1.942108737532978122e-02,9.592584448058641966e-01,7.893945103855493084e-01
1.073498249375774566e-01,2.770691971436749571e-02,2.195431108190686043e-02,9.036641984075884926e-01,7.704880291499204281e-01
3.358184897333400809e-02,2.922947698289398051e-03,1.528946682928452455e-02,9.860335108080148236e-01,6.828347996902931483e-01
2.420726562249052582e-01,8.739560808771418277e-02,1.579850488187575785e-02,9.762211975255301599e-01,7.072318827536484553e-01
1.420490214605343027e-01,1.881426634132231032e-02,1.173721025454757191e-02,9.642487546329392423e-01,7.024884833654559957e-01
1.392833335346509716e-01,7.219275982065204156e-02,9.769263977324652015e-03,9.614587140076971128e-01,7.257361724659106006e-01
4.039616938907711341e-03,4.552481592037778413e-02,2.010464140351172352e-02,9.218835492655903519e-01,7.930570430296453033e-01
2.567867066960632383e-01,1.833529977537677880e-01,2.198568816242085083e-02,9.214486129199345177e-01,7.423397552671717747e-01
1.142704582762384402e-01,1.761311438026034459e-01,1.142489516330393376e-02,9.029172428396793348e-01,6.969408589130193787e-01
8.159131717466014400e-02,1.639696268576706917e-01,1.047638369751302881e-02,9.154137463053690915e-01,7.912276607578158094e-01
1.834529856759859606e-02,1.430749153843835220e-01,1.035583439090100207e-02,9.336481264296503380e-01,7.550407209244546225e-01
1.573111163080372354e-01,3.166031389170137489e-02,6.011908360447122505e-03,9.540724896341830075e-01,6.899120785223005203e-01
3.780776462537902005e-01,1.062511781363116234e-02,1.062150049680762182e-02,9.130808557497722688e-01,7.859769153203344239e-01
1.454317764592727436e-01,1.311236837130838051e-01,5.513018339380100150e-03,9.557572180273368190e-01,7.016319346704148474e-01
2.923228361413056642e-01,1.288093692978447558e-01,2.076815244936745797e-02,9.263320121211795488e-01,7.274316913376726035e-01
3.255586472994182468e-01,7.451543266614171768e-02,1.011853658061919944e-02,9.253961124942362559e-01,7.218834268534626286e-01
1.417552471425956029e-01,9.506464662068382643e-02,1.880310378702727478e-02,9.947944207406379524e-01,7.885446309948780375e-01
3.534838753201656747e-01,9.834072825935989692e-02,1.586376771081112261e-02,9.992344543838467263e-01,6.898495039101476545e-01
2.978163739971211310e-01,4.874569841655477381e-02,2.174927259954397701e-02,9.811438596600927653e-01,6.999960120299468791e-01
2.409149161127082106e-01,6.351915576960959209e-02,2.420757455114043444e-02,9.054391980733401679e-01,7.490240275005964898e-01
1.425767077719805077e-03,8.425952137803681408e-02,1.234583228258330154e-02,9.728631710543728106e-01,7.829923554370531447e-01
1.605393858088468781e-02,1.210326269524063802e-01,6.766816397792743340e-03,9.178425731798317555e-01,6.672326136003280395e-01
4.260814471215012000e-01,1.912080219974611195e-01,1.999291528771845669e-02,9.569221313720890354e-01,6.814825278358181970e-01
3.365998031830269577e-01,1.081584372942889644e-01,5.426046523983667560e-03,9.893713629209088811e-01,7.922051723726344363e-01
4.032154960135942989e-01,1.465016179990971112e-01,9.459266689724925639e-03,9.380195631744147056e-01,7.665945656606646397e-01
3.880880749098338245e-01,1.615932193767151137e-01,6.065013369462770448e-03,9.928841685067233414e-01,7.019104651231824477e-01
9.770039768240108141e-03,2.358811614040216484e-02,2.296296743239631052e-02,9.708372217339312771e-01,7.036452212119442828e-01
3.407024873203706727e-01,1.309718088432342553e-01,5.105941634031445527e-03,9.301011813357668023e-01,7.204300805999503954e-01
1.945415241807853246e-01,9.694003333063047623e-02,1.485484330030463831e-02,9.094917198879439724e-01,7.510699249629041452e-01
3.397204695162812649e-01,1.149137575073305439e-01,1.347998254317960345e-02,9.815351284768356610e-01,7.341561656977049211e-01
3.881071406092225645e-03,8.644970218039874435e-03,1.805489329096279100e-02,9.458059408492995868e-01,7.664179928747681947e-01
1.246375002150420658e-01,1.813369315729296549e-01,1.079488177138499677e-02,9.072693488159967456e-01,6.581250187670212304e-01
3.233178998144686234e-01,1.906040457655145681e-01,2.247390800938916730e-02,9.103122357135051690e-01,7.728561113772755009e-01
3.412059183100820126e-01,1.692902813237739121e-03,1.968691483162786707e-02,9.966961381895480532e-01,6.587077027628698289e-01
2.668575639210736816e-01,4.334552681626066550e-02,1.364588851984465875e-02,9.243001954495566608e-01,7.821460887532654116e-01
1.302389052724471363e-01,3.685864056808104555e-02,1.216052499025082820e-02,9.966591177857379025e-01,6.564881653021248376e-01
1.341455516624932010e-01,1.564795989386904285e-01,2.131776494995168969e-02,9.681159579697904416e-01,6.691748647068204159e-01
4.157417404024320029e-01,1.200179317632522474e-01,2.014120597071541660e-02,9.300491101828669560e-01,6.770276557725571909e-01
1.894220248914737503e-01,3.628939899604961827e-02,1.298000116048094940e-02,9.383727874243479317e-01,6.834576173209473415e-01
1.928168610546060757e-01,1.629802201084532276e-01,1.182743725220254324e-02,9.777038444108001602e-01,7.102643108885380308e-01
2.379507498532600906e-01,7.134149948934394303e-02,5.777759793250842983e-03,9.435414978925396046e-01,7.483223010315918078e-01
1.766765025148227808e-01,9.271051838232736986e-02,6.634144908802912938e-03,9.074750777664286616e-01,7.838905072861667156e-01
2.380961012122906895e-01,7.807401445880844670e-02,6.078369111084693660e-03,9.229814129569686720e-01,7.286754215204712670e-01
1.864718963672823138e-01,1.047546610818046731e-01,5.488309726960536282e-03,9.860344972997224788e-01,7.298734611270812911e-01
3.556607005093380680e-01,9.654835129691635709e-02,8.057447642815619010e-03,9.696174136978152891e-01,6.978957646924526248e-01
3.909828874934638265e-01,5.564221652982609401e-02,2.214283635361149680e-02,9.501016111174765966e-01,7.701020636458774105e-01
4.008753014607901455e-01,8.548665146127422398e-02,2.096318621511730415e-02,9.245495668615616447e-01,6.665729342177296735e-01
2.430830723008068350e-01,1.817590928210057466e-01,2.191147695656394528e-02,9.474590615089997225e-01,6.951654770987281129e-01
1.906817311522684966e-01,1.010759331593697741e-01,1.747600722850943880e-02,9.788849057777514462e-01,6.645472120608715283e-01
3.035479852216984575e-01,1.833608956740527540e-01,1.748126202481339875e-02,9.081543197142172286e-01,6.821271228239320639e-01
3.606408206659439397e-01,1.104752825157749724e-01,7.478634931060332627e-03,9.994767818735221798e-01,7.379896867333676225e-01
2.425193818464757844e-01,1.539946413595676133e-01,1.897930707284773560e-02,9.859762543858935357e-01,6.688940581971368760e-01
3.012918583617500978e-01,5.942467062228287689e-02,1.060052821740945991e-02,9.317965782848229850e-01,6.650926692895282599e-01
3.226338914594154006e-01,1.582922845188371730e-01,1.538506659572402152e-02,9.870576713882216469e-01,7.738866217159395822e-01
2.911729302117160301e-01,5.360000098401213053e-02,2.409445207601714975e-02,9.681714529903295841e-01,6.677448692141205733e-01
3.210912954078737891e-01,4.890444356951628713e-03,2.241230788636854737e-02,9.666354427099329572e-01,7.412080024868230588e-01
9.050884766652329827e-02,3.298505969236091573e-02,9.663870145915843396e-03,9.139709768944229706e-01,7.028016774341255823e-01
2.148026806723511151e-01,5.308922131375330526e-03,1.973301231400586761e-02,9.905894640705138476e-01,7.844550682664369612e-01
2.533672099255824262e-01,1.894654657363943062e-01,7.081814999184221984e-03,9.450341796921375437e-01,7.561325055212327895e-01
2.063032337662901346e-03,1.999954270631211506e-01,5.534849714880651743e-03,9.803227758339816411e-01,6.589145347269590447e-01
3.682079162810695805e-01,1.526838224602846128e-01,5.563485495637203980e-03,9.299523790359409681e-01,7.843202165763971667e-01
2.627005141228672680e-01,2.251750458656593887e-02,8.404929684360247510e-03,9.308003665602497811e-01,7.120848341804053572e-01
5.639948629852920003e-02,1.798901466061972598e-01,1.889896804187585905e-02,9.964689179981912615e-01,6.947341173476148102e-01
3.512171841350298362e-01,1.490114604699547818e-01,1.226611786916037387e-02,9.496659924663433117e-01,7.509173032344298448e-01
3.086174386029936212e-01,6.711665856501548844e-02,5.318848779333835465e-03,9.059890713383002003e-01,7.576960881849092999e-01
3.263105041459002931e-01,1.009533044499774934e-01,2.476045262753683723e-02,9.835706647032049776e-01,6.954876165306291824e-01
1.691862161387363006e-01,1.326901089111318099e-01,1.566756806463986268e-02,9.227230022349738325e-01,7.027484818995568538e-01
3.674528753721515995e-01,5.786044658980975426e-03,1.287760430222635241e-02,9.878753752809025235e-01,6.734495764260035600e-01
1.786178327347834049e-01,1.008066415078791439e-01,1.537699790097662653e-02,9.916439877973824979e-01,7.390165347213761837e-01
2.457484266136586715e-01,1.467466912177420590e-01,1.539941819717099633e-02,9.072766013238002802e-01,7.935363579997433137e-01
1.275548287245828081e-03,3.845684900737023071e-02,1.440473154185987342e-02,9.582429227574384978e-01,7.124936693515090402e-01
2.776505661968028948e-01,8.931432412238728136e-02,1.725897808929941629e-02,9.981524105576846662e-01,7.994309272391652010e-01
3.090974148228848306e-01,1.069734957078017218e-01,2.271253239736613014e-02,9.930919614645865590e-01,6.764621906743759627e-01
2.442899177946918909e-01,1.473775090198872206e-01,1.103427384154173109e-02,9.525243286057566428e-01,7.694149188562677821e-01
2.140237325117112788e-01,1.929262884478284146e-01,1.473937245691924608e-02,9.680493195269235240e-01,7.892162380421385848e-01
3.484627472223228439e-01,1.698068340528540165e-01,5.072879923935374145e-03,9.604262035159074617e-01,7.532081528994876152e-01
2.933088956638887357e-01,1.246821656257600941e-01,2.219628562636405400e-02,9.203253346239702593e-01,6.663989433966298614e-01
1.202937630398898533e-01,1.171444942921270604e-01,1.111807777826232663e-02,9.652997574521571256e-01,6.989812030757682759e-01
